# MacroTrends Data Download"
# AAPL - Historical Price and Volume Data"
# Historical prices are adjusted for both splits and dividends"
# Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
# MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
# delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
# for any damages relating to your use of the data provided."

date,open,high,low,close,volume
1980-12-12,0.4164,0.4182,0.4164,0.4164,117258400
1980-12-15,0.3966,0.3966,0.3947,0.3947,43971200
1980-12-16,0.3675,0.3675,0.3657,0.3657,26432000
1980-12-17,0.3747,0.3766,0.3747,0.3747,21610400
1980-12-18,0.3857,0.3874,0.3857,0.3857,18362400
1980-12-19,0.4092,0.4111,0.4092,0.4092,12157600
1980-12-22,0.4292,0.4309,0.4292,0.4292,9340800
1980-12-23,0.4473,0.4490,0.4473,0.4473,11737600
1980-12-24,0.4707,0.4726,0.4707,0.4707,12000800
1980-12-26,0.5142,0.5159,0.5142,0.5142,13893600
1980-12-29,0.5214,0.5233,0.5214,0.5214,23290400
1980-12-30,0.5106,0.5106,0.5087,0.5087,17220000
1980-12-31,0.4961,0.4961,0.4943,0.4943,8937600
1981-01-02,0.4997,0.5033,0.4997,0.4997,5415200
1981-01-05,0.4906,0.4906,0.4888,0.4888,8932000
1981-01-06,0.4688,0.4688,0.4671,0.4671,11289600
1981-01-07,0.4490,0.4490,0.4473,0.4473,13921600
1981-01-08,0.4399,0.4399,0.4381,0.4381,9956800
1981-01-09,0.4618,0.4635,0.4618,0.4618,5376000
1981-01-12,0.4618,0.4618,0.4580,0.4580,5924800
1981-01-13,0.4436,0.4436,0.4418,0.4418,5762400
1981-01-14,0.4436,0.4454,0.4436,0.4436,3572800
1981-01-15,0.4526,0.4562,0.4526,0.4526,3516800
1981-01-16,0.4507,0.4507,0.4490,0.4490,3348800
1981-01-19,0.4761,0.4780,0.4761,0.4761,10393600
1981-01-20,0.4635,0.4635,0.4618,0.4618,7520800
1981-01-21,0.4707,0.4744,0.4707,0.4707,3976000
1981-01-22,0.4761,0.4799,0.4761,0.4761,8887200
1981-01-23,0.4761,0.4780,0.4744,0.4744,2805600
1981-01-26,0.4688,0.4688,0.4671,0.4671,6160000
1981-01-27,0.4671,0.4671,0.4635,0.4635,5924800
1981-01-28,0.4507,0.4507,0.4490,0.4490,7039200
1981-01-29,0.4345,0.4345,0.4326,0.4326,10976000
1981-01-30,0.4128,0.4128,0.4092,0.4092,11547200
1981-02-02,0.3874,0.3874,0.3857,0.3857,5941600
1981-02-03,0.4000,0.4019,0.4000,0.4000,4788000
1981-02-04,0.4145,0.4164,0.4145,0.4145,6966400
1981-02-05,0.4145,0.4182,0.4145,0.4145,1982400
1981-02-06,0.4164,0.4182,0.4164,0.4164,3466400
1981-02-09,0.3983,0.3983,0.3947,0.3947,4188800
1981-02-10,0.3947,0.3966,0.3947,0.3947,4586400
1981-02-11,0.3838,0.3838,0.3819,0.3819,3460800
1981-02-12,0.3802,0.3802,0.3785,0.3785,3640000
1981-02-13,0.3730,0.3730,0.3693,0.3693,2788800
1981-02-17,0.3785,0.3802,0.3785,0.3785,3068800
1981-02-18,0.3947,0.3983,0.3947,0.3947,4810400
1981-02-19,0.3730,0.3730,0.3712,0.3712,5577600
1981-02-20,0.3531,0.3531,0.3512,0.3512,6092800
1981-02-23,0.3566,0.3585,0.3566,0.3566,3528000
1981-02-24,0.3476,0.3476,0.3440,0.3440,4244800
1981-02-25,0.3657,0.3675,0.3657,0.3657,4872000
1981-02-26,0.3712,0.3730,0.3712,0.3712,2710400
1981-02-27,0.3838,0.3874,0.3838,0.3838,3690400
1981-03-02,0.3857,0.3874,0.3857,0.3857,2940000
1981-03-03,0.3819,0.3819,0.3802,0.3802,4043200
1981-03-04,0.3785,0.3785,0.3766,0.3766,3427200
1981-03-05,0.3766,0.3766,0.3747,0.3747,1344000
1981-03-06,0.3747,0.3747,0.3712,0.3712,2900800
1981-03-09,0.3440,0.3440,0.3423,0.3423,3830400
1981-03-10,0.3278,0.3278,0.3259,0.3259,7095200
1981-03-11,0.3168,0.3168,0.3131,0.3131,7464800
1981-03-12,0.3259,0.3278,0.3259,0.3259,14812000
1981-03-13,0.3240,0.3240,0.3223,0.3223,57825600
1981-03-16,0.3350,0.3385,0.3350,0.3350,9307200
1981-03-17,0.3512,0.3549,0.3512,0.3512,10936800
1981-03-18,0.3730,0.3766,0.3730,0.3730,9234400
1981-03-19,0.3712,0.3712,0.3693,0.3693,9452800
1981-03-20,0.3730,0.3766,0.3730,0.3730,3651200
1981-03-23,0.3874,0.3911,0.3874,0.3874,5504800
1981-03-24,0.3874,0.3874,0.3857,0.3857,7039200
1981-03-25,0.3819,0.3819,0.3785,0.3785,1764000
1981-03-26,0.3730,0.3730,0.3712,0.3712,3068800
1981-03-27,0.3604,0.3604,0.3585,0.3585,3063200
1981-03-30,0.3585,0.3621,0.3585,0.3585,2475200
1981-03-31,0.3585,0.3585,0.3549,0.3549,3998400
1981-04-01,0.3531,0.3531,0.3512,0.3512,8517600
1981-04-02,0.3819,0.3838,0.3819,0.3819,7851200
1981-04-03,0.3838,0.3857,0.3838,0.3838,4121600
1981-04-06,0.3785,0.3785,0.3766,0.3766,5700800
1981-04-07,0.3747,0.3747,0.3730,0.3730,2671200
1981-04-08,0.3911,0.3947,0.3911,0.3911,5488000
1981-04-09,0.3983,0.4000,0.3983,0.3983,3124800
1981-04-10,0.4038,0.4056,0.4038,0.4038,8366400
1981-04-13,0.4038,0.4056,0.4038,0.4038,4015200
1981-04-14,0.4038,0.4056,0.4038,0.4038,1663200
1981-04-15,0.3857,0.3857,0.3838,0.3838,8512000
1981-04-16,0.3638,0.3638,0.3621,0.3621,5969600
1981-04-20,0.3730,0.3747,0.3730,0.3730,8836800
1981-04-21,0.3983,0.4000,0.3983,0.3983,7134400
1981-04-22,0.4128,0.4145,0.4128,0.4128,4748800
1981-04-23,0.4237,0.4254,0.4237,0.4237,14504000
1981-04-24,0.4237,0.4237,0.4200,0.4200,8764000
1981-04-27,0.4182,0.4182,0.4164,0.4164,9632000
1981-04-28,0.4111,0.4111,0.4092,0.4092,8047200
1981-04-29,0.4056,0.4056,0.4038,0.4038,3410400
1981-04-30,0.4111,0.4145,0.4111,0.4111,3152800
1981-05-01,0.4111,0.4145,0.4111,0.4111,4138400
1981-05-04,0.4111,0.4111,0.4092,0.4092,3612000
1981-05-05,0.4092,0.4092,0.4073,0.4073,4384800
1981-05-06,0.3983,0.3983,0.3966,0.3966,4737600
1981-05-07,0.4019,0.4038,0.4019,0.4019,2340800
1981-05-08,0.4056,0.4073,0.4056,0.4056,1976800
1981-05-11,0.3983,0.3983,0.3966,0.3966,2984800
1981-05-12,0.3966,0.4019,0.3966,0.3966,1064000
1981-05-13,0.3966,0.4000,0.3947,0.3947,1226400
1981-05-14,0.3930,0.3930,0.3892,0.3892,1232000
1981-05-15,0.3983,0.4038,0.3983,0.3983,1226400
1981-05-18,0.4056,0.4092,0.4056,0.4056,1041600
1981-05-19,0.4000,0.4000,0.3983,0.3983,6356000
1981-05-20,0.4111,0.4145,0.4111,0.4111,3320800
1981-05-21,0.4345,0.4364,0.4345,0.4345,8052800
1981-05-22,0.4545,0.4580,0.4545,0.4545,7856800
1981-05-26,0.4545,0.4545,0.4526,0.4526,21336000
1981-05-27,0.4780,0.4799,0.4780,0.4780,37374400
1981-05-28,0.4780,0.4799,0.4780,0.4780,18496800
1981-05-29,0.4799,0.4816,0.4799,0.4799,14845600
1981-06-01,0.4799,0.4816,0.4799,0.4799,12812800
1981-06-02,0.4580,0.4580,0.4562,0.4562,10108000
1981-06-03,0.4562,0.4599,0.4562,0.4562,9861600
1981-06-04,0.4652,0.4671,0.4652,0.4652,14016800
1981-06-05,0.4599,0.4599,0.4580,0.4580,14420000
1981-06-08,0.4436,0.4436,0.4418,0.4418,23374400
1981-06-09,0.4507,0.4526,0.4507,0.4507,29898400
1981-06-10,0.4562,0.4618,0.4562,0.4562,6305600
1981-06-11,0.4761,0.4780,0.4761,0.4761,9744000
1981-06-12,0.4726,0.4726,0.4707,0.4707,6451200
1981-06-15,0.4707,0.4707,0.4688,0.4688,35940800
1981-06-16,0.4618,0.4618,0.4599,0.4599,9312800
1981-06-17,0.4545,0.4545,0.4526,0.4526,6893600
1981-06-18,0.4526,0.4545,0.4507,0.4507,5762400
1981-06-19,0.4399,0.4399,0.4381,0.4381,6876800
1981-06-22,0.4237,0.4237,0.4219,0.4219,2710400
1981-06-23,0.4292,0.4326,0.4292,0.4292,3757600
1981-06-24,0.4219,0.4219,0.4182,0.4182,5756800
1981-06-25,0.4273,0.4292,0.4273,0.4273,6064800
1981-06-26,0.4254,0.4254,0.4219,0.4219,5947200
1981-06-29,0.4111,0.4111,0.4073,0.4073,2648800
1981-06-30,0.3785,0.3785,0.3766,0.3766,8976800
1981-07-01,0.3747,0.3747,0.3730,0.3730,42616000
1981-07-02,0.3730,0.3747,0.3730,0.3730,7571200
1981-07-06,0.3638,0.3638,0.3604,0.3604,4132800
1981-07-07,0.3638,0.3675,0.3638,0.3638,3959200
1981-07-08,0.3785,0.3802,0.3785,0.3785,4155200
1981-07-09,0.3512,0.3512,0.3494,0.3494,8220800
1981-07-10,0.3240,0.3240,0.3223,0.3223,13792800
1981-07-13,0.3295,0.3312,0.3295,0.3295,11435200
1981-07-14,0.3440,0.3476,0.3440,0.3440,4944800
1981-07-15,0.3531,0.3549,0.3531,0.3531,2738400
1981-07-16,0.3621,0.3657,0.3621,0.3621,3808000
1981-07-17,0.3747,0.3766,0.3747,0.3747,4956000
1981-07-20,0.3512,0.3512,0.3494,0.3494,5913600
1981-07-21,0.3494,0.3494,0.3476,0.3476,7985600
1981-07-22,0.3312,0.3312,0.3278,0.3278,5667200
1981-07-23,0.3368,0.3385,0.3368,0.3368,8612800
1981-07-24,0.3476,0.3494,0.3476,0.3476,7212800
1981-07-27,0.3621,0.3638,0.3621,0.3621,4334400
1981-07-28,0.3512,0.3512,0.3494,0.3494,5712000
1981-07-29,0.3459,0.3459,0.3440,0.3440,3875200
1981-07-30,0.3566,0.3604,0.3566,0.3566,2475200
1981-07-31,0.3621,0.3638,0.3621,0.3621,2738400
1981-08-03,0.3621,0.3621,0.3585,0.3585,3108000
1981-08-04,0.3638,0.3657,0.3638,0.3638,7918400
1981-08-05,0.3747,0.3766,0.3747,0.3747,4373600
1981-08-06,0.3675,0.3675,0.3657,0.3657,2632000
1981-08-07,0.3657,0.3675,0.3657,0.3657,2301600
1981-08-11,0.3585,0.3585,0.3549,0.3549,17864000
1981-08-12,0.3494,0.3494,0.3476,0.3476,6568800
1981-08-13,0.3385,0.3385,0.3368,0.3368,6871200
1981-08-14,0.3350,0.3350,0.3312,0.3312,6048000
1981-08-17,0.3240,0.3240,0.3205,0.3205,4726400
1981-08-18,0.3168,0.3168,0.3131,0.3131,4250400
1981-08-19,0.3131,0.3131,0.3097,0.3097,5168800
1981-08-20,0.3131,0.3150,0.3131,0.3131,4278400
1981-08-21,0.2952,0.2952,0.2916,0.2916,10477600
1981-08-24,0.2752,0.2752,0.2733,0.2733,5768000
1981-08-25,0.2806,0.2824,0.2806,0.2806,10175200
1981-08-26,0.2771,0.2771,0.2752,0.2752,8400000
1981-08-27,0.2771,0.2788,0.2771,0.2771,6479200
1981-08-28,0.2916,0.2933,0.2916,0.2916,9508800
1981-08-31,0.2916,0.2933,0.2916,0.2916,10236800
1981-09-01,0.3097,0.3114,0.3097,0.3097,9256800
1981-09-02,0.3150,0.3168,0.3150,0.3150,4844000
1981-09-03,0.3024,0.3024,0.2987,0.2987,9368800
1981-09-04,0.2969,0.2969,0.2952,0.2952,3813600
1981-09-08,0.2878,0.2878,0.2861,0.2861,6361600
1981-09-09,0.2861,0.2878,0.2861,0.2861,7632800
1981-09-10,0.2878,0.2897,0.2878,0.2878,8702400
1981-09-11,0.2861,0.2861,0.2843,0.2843,4384800
1981-09-14,0.2771,0.2771,0.2752,0.2752,6921600
1981-09-15,0.2698,0.2698,0.2680,0.2680,4877600
1981-09-16,0.2643,0.2643,0.2625,0.2625,4838400
1981-09-17,0.2571,0.2571,0.2552,0.2552,4844000
1981-09-18,0.2571,0.2590,0.2571,0.2571,6580000
1981-09-21,0.2590,0.2607,0.2590,0.2590,12258400
1981-09-22,0.2462,0.2462,0.2445,0.2445,11855200
1981-09-23,0.2426,0.2426,0.2390,0.2390,7050400
1981-09-24,0.2390,0.2390,0.2371,0.2371,4575200
1981-09-25,0.2100,0.2100,0.2064,0.2064,8652000
1981-09-28,0.2083,0.2100,0.2083,0.2083,22932000
1981-09-29,0.2191,0.2209,0.2191,0.2191,23671200
1981-09-30,0.2209,0.2226,0.2209,0.2209,12499200
1981-10-01,0.2209,0.2226,0.2209,0.2209,15282400
1981-10-02,0.2390,0.2409,0.2390,0.2390,11261600
1981-10-05,0.2462,0.2498,0.2462,0.2462,10774400
1981-10-06,0.2462,0.2462,0.2445,0.2445,7089600
1981-10-07,0.2590,0.2625,0.2590,0.2590,9710400
1981-10-08,0.2680,0.2698,0.2680,0.2680,7772800
1981-10-09,0.2698,0.2733,0.2698,0.2698,13630400
1981-10-12,0.2788,0.2806,0.2788,0.2788,6837600
1981-10-13,0.2788,0.2824,0.2788,0.2788,11048800
1981-10-14,0.2643,0.2643,0.2625,0.2625,7744800
1981-10-15,0.2680,0.2698,0.2680,0.2680,7358400
1981-10-16,0.2661,0.2661,0.2643,0.2643,9116800
1981-10-19,0.2698,0.2716,0.2698,0.2698,5146400
1981-10-20,0.2843,0.2861,0.2843,0.2843,8932000
1981-10-21,0.2843,0.2861,0.2843,0.2843,19224800
1981-10-22,0.2843,0.2843,0.2824,0.2824,8069600
1981-10-23,0.2771,0.2771,0.2752,0.2752,6977600
1981-10-26,0.2752,0.2771,0.2752,0.2752,6820800
1981-10-27,0.2806,0.2843,0.2806,0.2806,21397600
1981-10-28,0.2897,0.2916,0.2897,0.2897,11043200
1981-10-29,0.2878,0.2878,0.2861,0.2861,7621600
1981-10-30,0.2897,0.2916,0.2897,0.2897,13182400
1981-11-02,0.2897,0.2916,0.2897,0.2897,9228800
1981-11-03,0.2878,0.2878,0.2861,0.2861,7095200
1981-11-04,0.2806,0.2806,0.2788,0.2788,5952800
1981-11-05,0.2607,0.2607,0.2590,0.2590,5840800
1981-11-06,0.2607,0.2625,0.2607,0.2607,6148800
1981-11-09,0.2643,0.2661,0.2643,0.2643,5096000
1981-11-10,0.2661,0.2680,0.2661,0.2661,4188800
1981-11-11,0.2733,0.2752,0.2733,0.2733,6860000
1981-11-12,0.2824,0.2843,0.2824,0.2824,9979200
1981-11-13,0.2643,0.2643,0.2625,0.2625,5252800
1981-11-16,0.2607,0.2607,0.2590,0.2590,5639200
1981-11-17,0.2643,0.2661,0.2643,0.2643,8853600
1981-11-18,0.2733,0.2752,0.2733,0.2733,7285600
1981-11-19,0.2733,0.2752,0.2733,0.2733,10001600
1981-11-20,0.2752,0.2771,0.2752,0.2752,9525600
1981-11-23,0.2661,0.2661,0.2625,0.2625,5740000
1981-11-24,0.2625,0.2625,0.2607,0.2607,5538400
1981-11-25,0.2661,0.2680,0.2661,0.2661,13137600
1981-11-27,0.2733,0.2752,0.2733,0.2733,9312800
1981-11-30,0.2716,0.2716,0.2698,0.2698,5992000
1981-12-01,0.2698,0.2716,0.2698,0.2698,5846400
1981-12-02,0.2716,0.2733,0.2716,0.2716,9391200
1981-12-03,0.2698,0.2698,0.2680,0.2680,5107200
1981-12-04,0.2752,0.2771,0.2752,0.2752,34288800
1981-12-07,0.2771,0.2788,0.2771,0.2771,14823200
1981-12-08,0.2752,0.2752,0.2716,0.2716,12656000
1981-12-09,0.2733,0.2752,0.2733,0.2733,8568000
1981-12-10,0.2733,0.2752,0.2733,0.2733,9352000
1981-12-11,0.2733,0.2752,0.2716,0.2716,19023200
1981-12-14,0.2661,0.2661,0.2625,0.2625,6311200
1981-12-15,0.2698,0.2716,0.2698,0.2698,7828800
1981-12-16,0.2824,0.2843,0.2824,0.2824,16363200
1981-12-17,0.3059,0.3078,0.3059,0.3059,12863200
1981-12-18,0.3312,0.3331,0.3312,0.3312,17931200
1981-12-21,0.3186,0.3186,0.3168,0.3168,14100800
1981-12-22,0.3223,0.3240,0.3223,0.3223,13456800
1981-12-23,0.3168,0.3168,0.3150,0.3150,7224000
1981-12-24,0.3168,0.3186,0.3168,0.3168,7229600
1981-12-28,0.3059,0.3059,0.3024,0.3024,9144800
1981-12-29,0.3078,0.3114,0.3078,0.3078,6059200
1981-12-30,0.3205,0.3223,0.3205,0.3205,8047200
1981-12-31,0.3205,0.3223,0.3205,0.3205,13664000
1982-01-04,0.3205,0.3205,0.3186,0.3186,17813600
1982-01-05,0.3059,0.3059,0.3024,0.3024,8960000
1982-01-06,0.3005,0.3005,0.2987,0.2987,16520000
1982-01-07,0.2788,0.2788,0.2752,0.2752,17511200
1982-01-08,0.2878,0.2897,0.2878,0.2878,14151200
1982-01-11,0.2716,0.2716,0.2698,0.2698,8332800
1982-01-12,0.2625,0.2625,0.2607,0.2607,14980000
1982-01-13,0.2607,0.2607,0.2590,0.2590,10438400
1982-01-14,0.2716,0.2733,0.2716,0.2716,6428800
1982-01-15,0.2897,0.2933,0.2897,0.2897,11676000
1982-01-18,0.2952,0.2987,0.2952,0.2952,7000000
1982-01-19,0.2916,0.2916,0.2878,0.2878,13876800
1982-01-20,0.2933,0.2952,0.2933,0.2933,6456800
1982-01-21,0.2987,0.3005,0.2987,0.2987,8332800
1982-01-22,0.3005,0.3024,0.3005,0.3005,6064800
1982-01-25,0.2933,0.2933,0.2916,0.2916,11177600
1982-01-26,0.2843,0.2843,0.2806,0.2806,5303200
1982-01-27,0.2824,0.2861,0.2824,0.2824,7840000
1982-01-28,0.2916,0.2933,0.2916,0.2916,9900800
1982-01-29,0.2952,0.2969,0.2952,0.2952,13288800
1982-02-01,0.2952,0.2952,0.2916,0.2916,9632000
1982-02-02,0.2933,0.2969,0.2933,0.2933,13568800
1982-02-03,0.2933,0.2952,0.2933,0.2933,7868000
1982-02-04,0.2878,0.2878,0.2861,0.2861,5510400
1982-02-05,0.2861,0.2878,0.2861,0.2861,10074400
1982-02-08,0.2698,0.2698,0.2680,0.2680,7924000
1982-02-09,0.2680,0.2698,0.2680,0.2680,14476000
1982-02-10,0.2716,0.2733,0.2716,0.2716,9699200
1982-02-11,0.2698,0.2698,0.2680,0.2680,6132000
1982-02-12,0.2716,0.2733,0.2716,0.2716,4911200
1982-02-16,0.2680,0.2680,0.2661,0.2661,8579200
1982-02-17,0.2698,0.2716,0.2698,0.2698,6395200
1982-02-18,0.2733,0.2752,0.2733,0.2733,7095200
1982-02-19,0.2733,0.2733,0.2716,0.2716,3399200
1982-02-22,0.2698,0.2698,0.2680,0.2680,6658400
1982-02-23,0.2661,0.2661,0.2643,0.2643,8635200
1982-02-24,0.2661,0.2680,0.2661,0.2661,9486400
1982-02-25,0.2661,0.2661,0.2643,0.2643,7700000
1982-02-26,0.2643,0.2661,0.2643,0.2643,4356800
1982-03-01,0.2661,0.2680,0.2661,0.2661,8825600
1982-03-02,0.2661,0.2680,0.2661,0.2661,8702400
1982-03-03,0.2661,0.2680,0.2661,0.2661,5913600
1982-03-04,0.2625,0.2625,0.2607,0.2607,9592800
1982-03-05,0.2426,0.2426,0.2409,0.2409,11328800
1982-03-08,0.2390,0.2390,0.2371,0.2371,8786400
1982-03-09,0.2390,0.2409,0.2390,0.2390,13126400
1982-03-10,0.2371,0.2371,0.2354,0.2354,21733600
1982-03-11,0.2354,0.2390,0.2354,0.2354,5644800
1982-03-12,0.2226,0.2226,0.2209,0.2209,11636800
1982-03-15,0.2209,0.2209,0.2191,0.2191,12840800
1982-03-16,0.2173,0.2173,0.2154,0.2154,11788000
1982-03-17,0.2064,0.2064,0.2045,0.2045,12622400
1982-03-18,0.2209,0.2226,0.2209,0.2209,14084000
1982-03-19,0.2409,0.2426,0.2409,0.2409,16452800
1982-03-22,0.2590,0.2607,0.2590,0.2590,17298400
1982-03-23,0.2571,0.2571,0.2552,0.2552,13988800
1982-03-24,0.2426,0.2426,0.2409,0.2409,12902400
1982-03-25,0.2409,0.2409,0.2390,0.2390,21028000
1982-03-26,0.2371,0.2371,0.2354,0.2354,12695200
1982-03-29,0.2409,0.2426,0.2409,0.2409,16900800
1982-03-30,0.2445,0.2462,0.2445,0.2445,19488000
1982-03-31,0.2445,0.2462,0.2445,0.2445,12538400
1982-04-01,0.2571,0.2590,0.2571,0.2571,14784000
1982-04-02,0.2571,0.2590,0.2571,0.2571,21201600
1982-04-05,0.2571,0.2590,0.2571,0.2571,21660800
1982-04-06,0.2571,0.2571,0.2552,0.2552,17897600
1982-04-07,0.2535,0.2535,0.2517,0.2517,7274400
1982-04-08,0.2535,0.2552,0.2535,0.2535,5997600
1982-04-12,0.2535,0.2552,0.2517,0.2517,11076800
1982-04-13,0.2336,0.2336,0.2317,0.2317,21324800
1982-04-14,0.2336,0.2354,0.2336,0.2336,28397600
1982-04-15,0.2371,0.2390,0.2371,0.2371,41070400
1982-04-16,0.2445,0.2462,0.2445,0.2445,26012000
1982-04-19,0.2426,0.2426,0.2390,0.2390,10320800
1982-04-20,0.2299,0.2299,0.2281,0.2281,20137600
1982-04-21,0.2281,0.2281,0.2264,0.2264,18256000
1982-04-22,0.2245,0.2245,0.2226,0.2226,13148800
1982-04-23,0.2226,0.2245,0.2226,0.2226,12073600
1982-04-26,0.2281,0.2299,0.2281,0.2281,14481600
1982-04-27,0.2226,0.2226,0.2209,0.2209,17567200
1982-04-28,0.2136,0.2136,0.2118,0.2118,24808000
1982-04-29,0.2118,0.2136,0.2118,0.2118,20557600
1982-04-30,0.2136,0.2154,0.2136,0.2136,69350400
1982-05-03,0.2209,0.2226,0.2209,0.2209,20675200
1982-05-04,0.2281,0.2299,0.2281,0.2281,18496800
1982-05-05,0.2281,0.2281,0.2245,0.2245,13484800
1982-05-06,0.2317,0.2336,0.2317,0.2317,18866400
1982-05-07,0.2354,0.2371,0.2354,0.2354,21179200
1982-05-10,0.2336,0.2336,0.2317,0.2317,7901600
1982-05-11,0.2264,0.2264,0.2245,0.2245,25754400
1982-05-12,0.2209,0.2209,0.2191,0.2191,17752000
1982-05-13,0.2209,0.2226,0.2209,0.2209,13613600
1982-05-14,0.2154,0.2154,0.2118,0.2118,23934400
1982-05-17,0.2100,0.2100,0.2083,0.2083,19051200
1982-05-18,0.2064,0.2064,0.2045,0.2045,30508800
1982-05-19,0.2045,0.2045,0.2028,0.2028,18821600
1982-05-20,0.2045,0.2064,0.2045,0.2045,6904800
1982-05-21,0.2064,0.2083,0.2064,0.2064,9710400
1982-05-24,0.2083,0.2100,0.2083,0.2083,7996800
1982-05-25,0.2083,0.2100,0.2083,0.2083,12891200
1982-05-26,0.2083,0.2083,0.2064,0.2064,10819200
1982-05-27,0.2045,0.2045,0.2028,0.2028,7812000
1982-05-28,0.2028,0.2045,0.2028,0.2028,4799200
1982-06-01,0.2010,0.2010,0.1992,0.1992,11900000
1982-06-02,0.2028,0.2045,0.2028,0.2028,8226400
1982-06-03,0.1992,0.1992,0.1955,0.1955,9940000
1982-06-04,0.1919,0.1919,0.1902,0.1902,9419200
1982-06-07,0.1902,0.1919,0.1902,0.1902,9290400
1982-06-08,0.1902,0.1902,0.1883,0.1883,7851200
1982-06-09,0.1864,0.1864,0.1847,0.1847,8461600
1982-06-10,0.1864,0.1883,0.1864,0.1864,8601600
1982-06-11,0.1938,0.1955,0.1938,0.1938,13658400
1982-06-14,0.1938,0.1955,0.1938,0.1938,7498400
1982-06-15,0.1938,0.1955,0.1938,0.1938,8803200
1982-06-16,0.1938,0.1955,0.1938,0.1938,10432800
1982-06-17,0.1919,0.1919,0.1902,0.1902,7291200
1982-06-18,0.1902,0.1902,0.1864,0.1864,4967200
1982-06-21,0.1864,0.1883,0.1864,0.1864,7134400
1982-06-22,0.1938,0.1973,0.1938,0.1938,4390400
1982-06-23,0.1992,0.2028,0.1992,0.1992,13188000
1982-06-24,0.1992,0.2010,0.1992,0.1992,11037600
1982-06-25,0.1938,0.1938,0.1919,0.1919,6669600
1982-06-28,0.1919,0.1919,0.1902,0.1902,6288800
1982-06-29,0.1864,0.1864,0.1847,0.1847,8954400
1982-06-30,0.1847,0.1864,0.1847,0.1847,16906400
1982-07-01,0.1847,0.1847,0.1829,0.1829,13932800
1982-07-02,0.1757,0.1757,0.1738,0.1738,14526400
1982-07-06,0.1684,0.1684,0.1666,0.1666,21924000
1982-07-07,0.1666,0.1684,0.1666,0.1666,7593600
1982-07-08,0.1611,0.1611,0.1593,0.1593,41081600
1982-07-09,0.1647,0.1666,0.1647,0.1647,32104800
1982-07-12,0.1684,0.1702,0.1684,0.1684,15848000
1982-07-13,0.1792,0.1811,0.1792,0.1792,28593600
1982-07-14,0.1811,0.1847,0.1811,0.1811,17780000
1982-07-15,0.1847,0.1864,0.1847,0.1847,16447200
1982-07-16,0.1919,0.1938,0.1919,0.1919,19252800
1982-07-19,0.1938,0.1955,0.1938,0.1938,20944000
1982-07-20,0.2064,0.2083,0.2064,0.2064,12426400
1982-07-21,0.2064,0.2083,0.2064,0.2064,17925600
1982-07-22,0.2083,0.2100,0.2083,0.2083,8803200
1982-07-23,0.2064,0.2064,0.2045,0.2045,4575200
1982-07-26,0.1973,0.1973,0.1955,0.1955,14212800
1982-07-27,0.1955,0.1973,0.1955,0.1955,8080800
1982-07-28,0.1883,0.1883,0.1864,0.1864,13378400
1982-07-29,0.1938,0.1955,0.1938,0.1938,15467200
1982-07-30,0.1955,0.1973,0.1955,0.1955,9654400
1982-08-02,0.2010,0.2028,0.2010,0.2010,23598400
1982-08-03,0.1902,0.1902,0.1883,0.1883,22467200
1982-08-04,0.1883,0.1883,0.1864,0.1864,20966400
1982-08-05,0.1811,0.1811,0.1792,0.1792,17438400
1982-08-06,0.1792,0.1792,0.1774,0.1774,24208800
1982-08-09,0.1792,0.1811,0.1792,0.1792,14028000
1982-08-10,0.1902,0.1919,0.1902,0.1902,28061600
1982-08-11,0.1919,0.1938,0.1919,0.1919,17472000
1982-08-12,0.1919,0.1919,0.1902,0.1902,7655200
1982-08-13,0.1902,0.1919,0.1902,0.1902,6490400
1982-08-16,0.1938,0.1955,0.1938,0.1938,9604000
1982-08-17,0.2064,0.2100,0.2064,0.2064,11933600
1982-08-18,0.2064,0.2083,0.2064,0.2064,31264800
1982-08-19,0.2083,0.2100,0.2083,0.2083,11905600
1982-08-20,0.2136,0.2154,0.2136,0.2136,13714400
1982-08-23,0.2226,0.2245,0.2226,0.2226,17421600
1982-08-24,0.2336,0.2354,0.2336,0.2336,38942400
1982-08-25,0.2498,0.2517,0.2498,0.2498,89269600
1982-08-26,0.2571,0.2590,0.2571,0.2571,52645600
1982-08-27,0.2462,0.2462,0.2445,0.2445,24662400
1982-08-30,0.2480,0.2498,0.2480,0.2480,20109600
1982-08-31,0.2607,0.2625,0.2607,0.2607,35140000
1982-09-01,0.2552,0.2552,0.2535,0.2535,20641600
1982-09-02,0.2643,0.2661,0.2643,0.2643,18855200
1982-09-03,0.2661,0.2680,0.2661,0.2661,26135200
1982-09-07,0.2535,0.2535,0.2517,0.2517,20344800
1982-09-08,0.2607,0.2625,0.2607,0.2607,18082400
1982-09-09,0.2571,0.2571,0.2552,0.2552,15898400
1982-09-10,0.2625,0.2643,0.2625,0.2625,14016800
1982-09-13,0.2643,0.2661,0.2643,0.2643,14722400
1982-09-14,0.2733,0.2752,0.2733,0.2733,25373600
1982-09-15,0.2733,0.2733,0.2716,0.2716,17936800
